id,sentiment
4160_9,0.9732335
5277_3,0.084742986
4896_7,0.9336611
4327_9,0.077618204
4136_3,0.25567985
2324_2,0.72964483
10407_10,0.32801226
5081_10,0.8683864
2892_2,0.14055306
367_3,0.08838332
6523_3,0.13335209
9037_7,0.35514095
8790_1,0.013257404
1839_8,0.8370342
4149_3,0.1226389
7950_3,0.002529856
1686_2,0.23331758
7855_1,0.015287659
2844_10,0.9034488
4006_1,0.06664437
1077_10,0.81332326
9294_3,0.14348023
8866_1,0.09046915
8414_3,0.97062945
11736_3,0.032440513
11683_9,0.826475
6399_10,0.749317
4876_2,0.020133186
8818_10,0.8928538
8874_3,0.43233454
2595_7,0.68315
9287_1,0.24631199
11446_3,0.62027824
10016_3,0.25073066
10381_8,0.9206916
2222_1,0.52781576
10875_7,0.883008
5708_8,0.9069086
2727_9,0.7987087
823_1,0.4274211
3616_2,0.018508706
10522_1,0.3972147
5340_3,0.37760797
4218_9,0.90056634
6551_4,0.3603618
4506_7,0.27813232
487_3,0.36322856
3215_2,0.65381557
3884_10,0.9847319
8163_1,0.1386666
4878_9,0.297187
10428_10,0.88944554
6394_10,0.94660443
5318_2,0.10878381
4829_3,0.10398359
9175_8,0.83427155
10213_7,0.11316185
1484_10,0.9329506
9646_10,0.96109
755_1,0.08883741
4988_1,0.039576903
10640_3,0.17650396
2780_4,0.01974086
5867_2,0.332829
9212_10,0.9864326
8554_4,0.52496815
4703_3,0.7726615
8779_8,0.8653944
953_10,0.4170814
10349_8,0.7607147
3280_10,0.8655906
3646_8,0.98309845
6054_1,0.015760392
4894_3,0.77410007
11235_10,0.058088675
513_8,0.959766
4166_1,0.1156241
742_8,0.028831746
7671_10,0.9637711
2835_4,0.8162829
8556_10,0.35327786
4764_7,0.24891539
1626_3,0.020383392
6883_4,0.03864642
1014_4,0.06696191
9419_10,0.6260872
7918_8,0.555066
8912_2,0.19962314
7996_3,0.8334899
5045_2,0.010840112
9612_2,0.12871882
1658_2,0.19518632
4373_2,0.026747799
11771_7,0.36226827
5458_4,0.04669474
10492_1,0.010364948
5551_8,0.46128216
811_1,0.09613934
12209_9,0.079260595
1514_1,0.0645246
6684_9,0.8878803
4604_7,0.6807902
3350_1,0.008431228
3336_7,0.5318948
9645_4,0.5946889
1664_9,0.8431963
5109_8,0.6741428
9294_8,0.7599198
7439_3,0.008776761
9098_10,0.72993934
10353_2,0.17796125
2356_4,0.57673705
884_1,0.6491993
704_2,0.011789226
9429_4,0.33036166
11563_1,0.01254599
10345_7,0.9567909
12301_4,0.11567757
1021_7,0.1507448
6353_1,0.03522257
2608_7,0.69544834
10508_1,0.010535641
263_1,0.005154134
10127_10,0.1455833
11517_4,0.5015634
4758_4,0.8417156
2210_4,0.02516961
12396_1,0.011467029
9405_7,0.7071919
5945_2,0.4275675
1931_3,0.12908067
3972_9,0.904529
7949_3,0.33004802
1958_10,0.9808616
5834_7,0.28380233
11040_1,0.019337991
9453_1,0.031507485
5841_10,0.67570204
1144_10,0.6937609
5678_2,0.47887048
11361_3,0.008720914
5999_1,0.017922338
11810_4,0.94572955
10502_1,0.005784051
11821_10,0.95530134
8270_10,0.8448108
4627_4,0.69669473
5588_2,0.044966593
4877_1,0.013504004
2289_8,0.96981937
2582_10,0.37299484
8749_1,0.053174794
1653_1,0.023215337
7060_3,0.6637313
4299_1,0.033638816
7198_10,0.93923664
5597_9,0.5261265
11592_10,0.88076985
1516_1,0.08045646
1428_10,0.5090156
9349_7,0.34012133
4182_10,0.8274602
522_10,0.88002247
1942_9,0.9670008
2570_8,0.8660239
1188_2,0.18075527
7454_10,0.9727218
6859_8,0.71098506
4278_9,0.9533677
3538_8,0.18254578
6499_1,0.20094156
7715_1,0.037482455
5847_1,0.09539802
2109_10,0.9359927
7570_2,0.0927247
3725_1,0.01249464
8736_2,0.4423148
2007_10,0.92325985
9738_10,0.89021915
2763_7,0.3042265
9081_2,0.40219167
6647_10,0.8930154
11207_1,0.55071765
5182_3,0.013861497
2171_10,0.75736487
9091_1,0.9055248
3970_3,0.008897892
7432_9,0.53403664
2169_2,0.0023068597
720_1,0.25685143
866_2,0.0052450527
567_3,0.7489314
11812_8,0.760412
11195_9,0.7518349
5877_10,0.9286635
5526_9,0.88448584
792_8,0.36612436
8673_9,0.6985022
5163_1,0.27507254
4722_8,0.19771928
11423_8,0.70677084
3239_8,0.85539365
2235_4,0.44529185
5799_3,0.16746664
8592_2,0.013166936
5229_10,0.19674934
9285_10,0.8803592
6092_1,0.097591706
8940_10,0.59174883
12220_8,0.18160386
4417_10,0.9152012
10462_10,0.30093163
3241_9,0.833643
8744_10,0.98189396
1016_3,0.82140195
7382_10,0.33653492
8458_8,0.08735484
629_4,0.5608154
1971_3,0.16641249
4471_4,0.8139623
7890_2,0.13056022
10164_4,0.7181788
2176_8,0.61584246
2500_2,0.21097772
1155_2,0.14054783
7102_8,0.85443735
3618_10,0.9693397
4940_3,0.041998573
10263_3,0.16259705
12495_10,0.31165385
7170_9,0.7348127
7322_3,0.8874574
2938_10,0.25570956
8128_8,0.9029948
4900_1,0.198687
5672_7,0.29604754
3387_10,0.9661312
806_1,0.039851364
7385_2,0.017191157
3043_4,0.052301977
6845_10,0.5109554
979_3,0.4855955
6853_3,0.17903394
4871_4,0.22000366
12172_8,0.7841682
4105_2,0.047372315
3171_4,0.54233325
8686_10,0.867043
10187_1,0.0066477503
5305_7,0.94744533
1728_10,0.38998792
11284_4,0.22535773
443_2,0.069028854
8542_9,0.96788156
7634_2,0.6023524
2598_1,0.34085053
124_2,0.42157254
10145_8,0.35195884
63_1,0.0045497147
5522_3,0.82399225
1264_9,0.36454216
12181_10,0.5793807
6508_1,0.5080375
2146_3,0.2544919
5449_4,0.032011304
2660_9,0.7786137
6594_4,0.017592527
6285_8,0.5116161
12200_10,0.23244229
6710_1,0.40974498
10399_10,0.52070385
6703_1,0.06621109
5795_8,0.9238201
3427_4,0.080892526
11306_10,0.95486987
6641_3,0.009361001
9364_9,0.7446296
6963_8,0.34633976
6896_10,0.90459484
10154_10,0.5725725
4690_10,0.74057496
8125_8,0.682165
4978_1,0.18497074
4999_3,0.014479861
8921_8,0.62756616
6089_3,0.3785531
12279_9,0.59166664
1209_7,0.8342625
2083_7,0.8090198
10162_10,0.72589916
1266_4,0.17382152
10892_8,0.7933155
4864_4,0.52711123
10743_7,0.7997475
6427_1,0.024778161
8633_1,0.028290104
6158_10,0.5933162
4952_3,0.0071812184
7508_10,0.75257695
637_9,0.24098733
6734_2,0.8410215
10685_1,0.052143518
6269_4,0.31421828
9073_8,0.37651086
9551_2,0.00321086
5499_2,0.04829564
3573_4,0.069068715
12089_1,0.016505428
3962_1,0.64962655
2169_7,0.20876168
959_8,0.44511032
10514_9,0.51045865
4430_7,0.6174956
10802_1,0.5683483
280_10,0.63749355
8041_3,0.5987922
9040_9,0.8249915
10653_1,0.8293936
10783_7,0.85283345
4711_1,0.004384613
1523_4,0.6727176
3903_1,0.0031456756
4216_8,0.741105
10108_1,0.052636478
4098_4,0.20261776
9433_7,0.53364474
11013_10,0.8878911
3968_10,0.24443325
7916_3,0.26464456
5859_9,0.34056664
11194_7,0.7365943
9376_3,0.08032123
1808_4,0.2147501
12029_3,0.6813167
5854_4,0.062147934
6573_9,0.89626455
6747_8,0.704711
4366_1,0.39582905
5868_7,0.8301995
7712_3,0.08778057
11617_1,0.0048484574
5362_10,0.66076857
1950_1,0.02758215
9724_1,0.007100646
7537_8,0.6906288
6950_1,0.065943785
6035_8,0.8493881
11191_4,0.33117455
4759_9,0.9289255
1228_7,0.12893681
10380_1,0.5756496
271_7,0.7557241
7826_9,0.5971508
4336_2,0.33866847
4209_2,0.042232357
4898_7,0.55426145
2987_1,0.008027277
9976_4,0.5191233
7521_10,0.83624804
5680_2,0.08517719
4310_10,0.79851663
4484_10,0.4415926
5748_9,0.3606229
6798_3,0.20777822
9598_10,0.5381875
4834_2,0.030017659
2505_10,0.9461919
1984_8,0.6010274
476_1,0.16377419
11578_1,0.011482347
2223_3,0.2900474
8215_3,0.23915796
3108_1,0.13788912
4371_1,0.0032436242
12399_4,0.03393749
4913_1,0.016048713
8431_8,0.6535791
3445_10,0.92992365
8268_10,0.5943435
4271_10,0.90286654
2136_3,0.028064488
2479_1,0.07653988
11798_2,0.17023288
2893_10,0.89162946
7754_3,0.17607398
7568_10,0.13484007
6221_8,0.9001253
1687_10,0.94595855
4744_1,0.13711238
3730_10,0.34701836
7543_10,0.36486828
4449_1,0.0067571043
2802_8,0.90221936
2834_2,0.11231779
11243_2,0.37235737
6638_10,0.68151814
3299_1,0.08011582
1378_10,0.039512783
1867_9,0.837838
3371_1,0.037132718
1340_10,0.8421149
1810_10,0.82249385
11773_10,0.049227245
2111_1,0.012087294
2234_4,0.8318172
4958_7,0.22970235
3514_1,0.037864294
8488_9,0.9235871
1650_4,0.09898383
6538_3,0.11040224
9930_9,0.9469323
10594_1,0.010980235
6248_8,0.30156884
1384_9,0.21759397
11526_3,0.03950734
9847_10,0.986105
8994_1,0.06889917
11595_1,0.018684883
9840_7,0.8292013
1027_9,0.95523703
11691_2,0.10201307
1154_10,0.9000966
4599_4,0.19904247
2126_1,0.006039376
10719_3,0.32972056
11925_2,0.05955669
1938_2,0.044536036
7233_7,0.16869567
1747_8,0.5562367
4994_8,0.8362219
10696_10,0.5772697
7348_10,0.84769034
9121_8,0.9082071
902_10,0.101887554
8046_1,0.038951732
3604_7,0.2294526
4886_8,0.8396119
2821_10,0.85539734
10180_8,0.48944515
11376_10,0.31323776
11195_2,0.041696265
5625_9,0.9640591
9284_9,0.85594946
6747_1,0.06434405
3910_9,0.08500005
11412_7,0.6485282
2456_10,0.90973693
6105_10,0.88548785
5732_10,0.5541802
1960_9,0.26003903
6363_7,0.20623401
9596_10,0.9244072
8605_3,0.046016507
174_2,0.07200718
8251_1,0.024585795
8567_10,0.05352055
7007_3,0.524173
2418_8,0.9847985
12030_8,0.31567523
7626_7,0.5171598
6070_3,0.06978852
802_1,0.0037535892
10801_10,0.675147
8559_1,0.011030796
2495_2,0.18930025
10777_9,0.95984286
2958_7,0.64080834
3701_10,0.7916831
2754_9,0.24949916
1210_1,0.0368929
7830_10,0.91667014
4523_9,0.6054293
12408_4,0.31752187
5748_1,0.015317794
3982_2,0.008619381
9658_8,0.5582207
73_10,0.6086318
3952_1,0.34592935
4064_8,0.8655603
9835_4,0.6294729
12463_1,0.008212373
905_10,0.64533406
5634_8,0.91566074
800_3,0.037771665
11576_10,0.9364906
8546_4,0.20302172
8456_1,0.08251536
163_1,0.23654653
7616_3,0.35166055
17_3,0.75674367
620_2,0.020523848
4250_4,0.52553415
4403_1,0.02125806
7107_3,0.22630364
9691_9,0.7546907
4069_8,0.9007197
3747_7,0.8100895
7930_10,0.9584702
1088_3,0.7540096
3683_1,0.04143003
11138_1,0.01935875
1825_10,0.62449574
9888_3,0.016551299
8079_10,0.3860556
1508_2,0.016074313
2471_4,0.14154702
5238_7,0.7349322
4947_9,0.6188157
1791_10,0.71466047
5824_4,0.1931442
10408_2,0.17616396
6053_8,0.8211034
6811_4,0.060467973
6398_4,0.17416812
137_7,0.65049076
3920_9,0.14852214
8179_2,0.27513126
10602_8,0.74881727
10509_8,0.083146565
7346_3,0.37383214
2663_1,0.013486661
1342_2,0.45107546
5714_4,0.008134748
9669_10,0.7131681
6038_3,0.52641803
11957_10,0.83988464
750_2,0.18727131
12386_10,0.033058714
7178_1,0.05755985
8070_8,0.43452412
8993_1,0.0209657
1178_4,0.06433661
10457_8,0.9776604
5287_1,0.11087771
3098_8,0.6998452
3505_8,0.67224157
10271_1,0.13810165
4354_3,0.12164734
4817_1,0.061347026
11313_1,0.22277322
9023_10,0.6323615
8404_1,0.03326497
11847_1,0.020472761
5374_9,0.970891
1009_8,0.9162293
4197_1,0.008775885
10803_9,0.6801368
6609_9,0.89008963
519_1,0.00961633
7675_3,0.14292362
10204_10,0.91722655
10565_1,0.027833635
1641_1,0.0053215534
11170_10,0.9612128
451_2,0.0643169
4526_7,0.76943004
5639_9,0.5176214
5642_1,0.040651854
9159_3,0.7263919
11173_10,0.5080838
10772_10,0.43825728
11172_10,0.8845171
10213_4,0.32682833
11256_9,0.8085675
5863_1,0.008129933
5125_1,0.50369614
5624_10,0.39444152
10355_10,0.28767624
6623_1,0.014833823
3674_1,0.07532576
540_8,0.3644909
5202_10,0.86301655
9644_10,0.8785439
4780_1,0.39059672
2002_9,0.25735185
7228_10,0.9244629
4036_2,0.004280675
9925_9,0.641117
1137_10,0.5481462
5679_1,0.05320047
9162_2,0.03592683
2849_3,0.0032702119
3546_4,0.00692499
7164_1,0.017143423
1749_10,0.07428816
11988_2,0.07382035
365_10,0.9595337
7340_10,0.65721834
1543_3,0.11516172
6008_2,0.6879147
2230_4,0.28284535
10105_3,0.07239889
5443_1,0.07729635
5024_1,0.22979611
5630_8,0.85506415
7603_10,0.89022624
12205_10,0.104312144
5910_7,0.89008635
7006_8,0.15697545
3287_10,0.715152
3136_1,0.09644594
6547_4,0.79387856
9329_1,0.03570438
1679_10,0.6446455
1659_7,0.85668445
2015_1,0.006277251
5236_1,0.5080302
2201_2,0.35963386
6026_3,0.77980804
12093_8,0.8885076
11394_10,0.7640655
9512_1,0.109883666
8401_3,0.76944834
5239_8,0.9461526
5018_10,0.6336392
38_8,0.8567876
2968_7,0.039930012
5359_3,0.06331347
10419_4,0.85675627
1551_4,0.64102995
11346_1,0.40037572
809_1,0.13547906
9823_4,0.08959429
10125_8,0.9630139
8819_10,0.81662405
9038_4,0.66582566
1968_1,0.049462896
6642_2,0.005024269
9015_10,0.8256072
12198_2,0.19633889
2758_9,0.88096476
9206_3,0.011674442
4370_7,0.3425499
1985_2,0.4546608
3031_7,0.5746423
10172_1,0.11115567
4527_1,0.005301032
5458_9,0.8618115
6534_1,0.02166411
4347_1,0.020974403
11152_10,0.74811107
9238_3,0.043199994
6161_8,0.9098429
2299_1,0.4533952
1133_1,0.8533176
11774_3,0.24310829
1095_2,0.12868387
11311_10,0.68763286
1126_1,0.008978816
2385_9,0.9578627
10710_10,0.90760565
10106_1,0.005261798
3363_1,0.012075661
11480_10,0.91054004
5183_1,0.0011387472
7100_7,0.4881199
752_10,0.9306419
11958_8,0.86468023
2518_1,0.016978115
4744_9,0.54127944
53_7,0.7803612
12289_1,0.3819542
9239_4,0.2182042
8758_10,0.91934866
9050_9,0.09067807
10390_7,0.7745449
11780_8,0.5776799
9518_1,0.028299227
3442_1,0.41760668
6316_9,0.92493975
2826_9,0.8524314
5908_10,0.90632296
3720_7,0.73192877
8481_1,0.008702429
1188_10,0.9695209
2784_10,0.42344883
12352_3,0.25210908
1771_10,0.6522642
5255_1,0.034519624
328_4,0.08626001
313_10,0.8535942
10530_1,0.065149814
4866_7,0.886356
8936_1,0.006348378
10029_10,0.82038003
12383_10,0.07890815
1922_1,0.3804278
3012_7,0.7746382
11593_3,0.045867067
8661_1,0.82359225
10457_1,0.006218908
8074_4,0.9435057
11993_10,0.613407
6_7,0.55921936
2542_9,0.82524556
11454_3,0.82429564
6776_4,0.6853442
9466_1,0.13546535
11100_4,0.013540356
6429_10,0.60476583
11218_3,0.44928408
8310_1,0.4253462
7432_4,0.13009322
10115_1,0.017799485
11127_7,0.81753504
3306_2,0.09353406
6998_7,0.044933405
12166_2,0.018676596
7792_10,0.59453577
9250_1,0.114328906
3351_7,0.4488406
3350_8,0.38038522
2393_3,0.5086067
5473_3,0.5857033
73_4,0.34986657
1504_1,0.011686195
10317_10,0.5835886
5795_1,0.3336583
1511_9,0.15811872
2537_2,0.33361787
8010_4,0.16887899
1616_3,0.39913377
4332_2,0.0024415965
8499_1,0.12647422
1636_8,0.010033439
7752_3,0.039845753
5848_7,0.04447586
5370_2,0.034699686
10600_10,0.4490337
5501_3,0.038119957
9948_7,0.09696248
10683_4,0.445236
10013_4,0.19374968
11704_2,0.02342817
431_9,0.34021497
11855_10,0.8376059
2671_7,0.9389554
5831_2,0.061652493
7920_10,0.7464523
276_1,0.5182577
6245_2,0.033270147
89_3,0.70527345
7871_1,0.029746452
1707_1,0.005350745
6640_1,0.013096157
723_10,0.7584137
11391_1,0.48355636
3534_3,0.0030777522
10449_10,0.16749856
180_10,0.9803156
5128_1,0.039739724
471_10,0.8945367
2341_10,0.677769
3204_7,0.7582847
1818_10,0.6358279
4489_10,0.7592046
12034_10,0.18733025
11264_10,0.23468307
8077_7,0.20302282
12206_10,0.44762552
11549_3,0.4856341
8993_10,0.7616983
1937_4,0.17005423
7778_3,0.17857476
9714_9,0.4486744
7219_4,0.09981587
6518_4,0.31153312
8421_10,0.8902316
10563_2,0.08729024
2527_9,0.61085653
11147_10,0.8870998
832_7,0.3128891
8972_7,0.76297903
2311_9,0.7600586
6794_1,0.11144548
1769_10,0.8792589
11130_1,0.0049899984
8331_3,0.6835297
5564_10,0.082610205
2594_10,0.6189697
11037_1,0.14751352
6679_9,0.21601059
419_4,0.267367
2635_10,0.063161865
4436_4,0.41766134
10972_1,0.3733769
708_3,0.17020349
9113_1,0.052159946
1438_9,0.9242189
2048_4,0.0063208635
4488_10,0.6835797
7889_3,0.2260157
11498_9,0.636854
8780_1,0.3821709
2036_7,0.8610104
1861_1,0.06449391
581_4,0.23325889
9253_10,0.8819641
977_4,0.13344164
5693_7,0.6142993
6515_9,0.84286803
9378_1,0.15542807
6695_2,0.79935837
8507_1,0.025659546
829_2,0.17834535
11023_8,0.815755
70_1,0.18522301
3669_8,0.029455783
10033_8,0.87884676
9158_4,0.059921123
817_1,0.26730895
4679_1,0.1721549
8133_4,0.34205353
3531_1,0.010590586
10742_1,0.20808727
5579_3,0.0051308726
9041_1,0.06382748
4938_1,0.019088872
4246_9,0.30579334
4275_9,0.39889222
6819_3,0.058830235
6327_7,0.71552026
6101_10,0.33928657
11852_2,0.01665144
10252_10,0.9193113
4348_8,0.37292632
5328_4,0.033112265
11964_9,0.76794744
8634_1,0.33626696
3702_8,0.86325556
1677_2,0.10520939
5907_1,0.47723174
8432_10,0.34055284
3570_3,0.9462901
9624_10,0.8733931
11466_4,0.61526734
9062_10,0.96514755
12336_1,0.01681144
3476_1,0.41938767
7033_2,0.0062515335
2660_3,0.7060435
741_1,0.034800507
11490_1,0.15150931
6580_7,0.7268465
1807_3,0.12629983
4785_1,0.013245986
6319_10,0.08309098
4437_8,0.93558204
3533_10,0.75335824
12119_3,0.14997359
151_8,0.905971
7829_7,0.093638174
5497_1,0.025161345
7477_10,0.23313895
5879_10,0.9208239
8068_10,0.92947114
7989_3,0.2791822
8480_10,0.94828254
10352_10,0.08036288
120_2,0.078834504
10135_3,0.04552793
8091_1,0.03145744
8505_8,0.21568073
3282_1,0.4918387
11570_10,0.89683056
11052_8,0.9216467
5549_10,0.94576806
3891_8,0.79388094
3537_9,0.5573426
8503_3,0.4203595
3995_4,0.070082515
10979_3,0.055372976
11681_1,0.27723044
536_7,0.09001272
11739_8,0.86023
6951_10,0.121639244
6210_2,0.6975315
1449_4,0.2190192
11860_10,0.9033053
11149_8,0.97243667
4021_7,0.32273188
5104_3,0.25378364
2989_3,0.048480537
10112_10,0.7758077
6718_1,0.03432875
7654_4,0.18088366
9481_10,0.8156802
7984_2,0.0074737757
1348_8,0.85756105
11079_8,0.928338
9554_10,0.9372698
8617_8,0.9731554
315_8,0.78306353
6085_8,0.8303329
1823_9,0.98518986
3208_10,0.87958074
924_4,0.61224663
6479_10,0.96502465
7017_10,0.67269826
8595_4,0.123017676
4532_10,0.98134905
5145_4,0.6857925
2358_7,0.8178065
11151_4,0.5995606
10238_7,0.5888984
564_9,0.04804847
4054_10,0.9106727
8852_9,0.8348124
10137_10,0.96490556
7014_3,0.14168358
1533_4,0.0022948224
8257_2,0.9194146
8719_8,0.8634935
5041_1,0.0022398683
1469_9,0.5015345
11726_3,0.043914646
2002_1,0.028354507
12293_3,0.2725366
3672_1,0.011115763
11110_10,0.909388
3931_1,0.7924418
6972_1,0.061054792
10186_1,0.10509154
9265_3,0.473297
7412_3,0.055573534
5427_2,0.06653776
5006_4,0.31959906
3199_1,0.004731058
6256_8,0.44300538
418_9,0.4588194
8834_9,0.96737415
5093_10,0.9795737
3190_2,0.03425618
12360_4,0.011637649
9477_1,0.81607556
6085_1,0.008789551
7773_10,0.89148694
255_4,0.5517707
1661_1,0.020733101
1627_10,0.3933351
9204_2,0.22589032
3704_8,0.38009977
11898_9,0.8458821
1137_1,0.015112485
101_9,0.31411648
1142_1,0.0028217016
5314_8,0.9538395
10932_4,0.004632989
9639_2,0.26345396
12125_7,0.98082834
10998_1,0.014325997
5186_7,0.5447032
10340_1,0.9124769
7419_8,0.10580055
6929_3,0.11483891
7238_4,0.014884989
10869_7,0.3395272
4106_1,0.038006674
6589_2,0.7483612
9619_7,0.49297556
7116_4,0.6062821
8889_1,0.0023715997
3901_9,0.95588404
7052_7,0.5496025
6439_1,0.021783823
5309_1,0.46071243
4515_3,0.105189934
3029_4,0.27324364
10310_1,0.002766468
12350_10,0.80823165
532_8,0.017884592
11145_8,0.6601649
75_10,0.5760806
6137_3,0.036161594
1637_2,0.046745818
12327_10,0.97913146
2177_7,0.5955932
1879_1,0.40989053
8745_2,0.012166543
3099_8,0.8353945
7354_4,0.030283378
10103_1,0.008021
3296_10,0.9713585
8494_9,0.97607076
3423_4,0.88449043
7609_8,0.51739764
4265_10,0.74709815
1872_7,0.9190705
10987_10,0.8638196
2849_7,0.6184564
628_1,0.36862385
1391_1,0.033087008
7456_1,0.011104186
12150_1,0.09787184
7718_9,0.9648818
5787_3,0.21847665
12162_8,0.89239126
11670_7,0.50989443
1784_8,0.33249238
7483_8,0.4475591
9564_9,0.40690556
10832_9,0.56709754
12230_1,0.07830032
2291_8,0.95381737
8416_3,0.7922053
9486_10,0.9070909
8153_10,0.8729602
5164_10,0.8766134
6347_8,0.93499917
7773_2,0.13268864
12215_1,0.023571948
10039_8,0.85500133
9803_9,0.70008796
1589_1,0.24825391
1615_9,0.8501998
119_3,0.053825647
623_8,0.9581002
10427_1,0.37777314
11697_4,0.38276216
6168_2,0.047989726
2658_3,0.07902546
1841_4,0.17970659
10572_1,0.19012468
6964_8,0.10026959
5172_1,0.23399691
989_7,0.72635233
159_10,0.98035353
5240_1,0.050927635
11777_1,0.019552868
8350_3,0.023815444
2565_1,0.11418309
7694_10,0.6857038
7759_1,0.016018704
3003_4,0.41857496
7128_2,0.025543083
8147_4,0.020135669
6595_9,0.951267
8949_3,0.28794825
9848_4,0.20195578
7496_8,0.60984385
11857_10,0.6568107
3237_1,0.11240569
5404_1,0.011885137
10699_8,0.4377068
6138_4,0.7706262
909_4,0.8490927
11833_10,0.93440056
11817_10,0.9247739
171_2,0.026348624
2517_7,0.7459787
10307_7,0.79682267
370_2,0.06355679
5995_8,0.6884621
4612_1,0.089374825
6561_8,0.29962027
7454_1,0.019955726
2951_2,0.010130306
8860_1,0.19752079
411_3,0.25691348
664_3,0.0032626602
4345_10,0.44945613
4452_1,0.4547755
2833_2,0.010512611
10374_3,0.5039009
9322_1,0.020619038
9923_3,0.09139204
8687_3,0.024337944
7567_9,0.3835193
137_3,0.020708036
7872_1,0.0027022155
6968_4,0.0584624
1540_10,0.9301971
9157_10,0.8109767
4102_10,0.28520545
6645_1,0.48307082
7630_10,0.32804248
3958_9,0.84946185
11437_9,0.9185233
6982_1,0.061447714
4870_2,0.1422333
3545_7,0.6416373
204_1,0.0065569924
6844_10,0.7761025
4736_1,0.07222955
9120_9,0.8782469
1608_1,0.09157752
1251_10,0.969314
12315_10,0.8891906
11754_10,0.8853697
2399_3,0.74678385
11499_8,0.87212634
3870_10,0.4861751
5503_10,0.9842443
4045_10,0.8414057
3063_1,0.045469068
10914_7,0.8302968
8509_10,0.8692486
5872_1,0.0422977
5729_4,0.017288206
10865_2,0.15717094
10218_4,0.3231904
2096_4,0.037325397
11344_1,0.626592
10623_2,0.09624706
11241_10,0.36797857
7254_2,0.7225056
7892_1,0.006388206
3472_8,0.493264
11637_4,0.78634405
11853_9,0.9507724
1096_7,0.8280584
8508_3,0.3059726
9400_10,0.9692017
1128_10,0.7464428
5989_10,0.7656349
8021_1,0.03548625
7860_10,0.85231555
1131_10,0.5433274
5589_1,0.06759452
5662_8,0.93541396
2161_7,0.70874155
323_10,0.9580362
2431_1,0.38237622
10147_7,0.79923844
2956_7,0.3270701
12005_3,0.8591366
477_2,0.26551208
202_9,0.5179379
5710_10,0.96293354
2262_7,0.9516595
7103_8,0.40933043
10237_3,0.69064564
12151_1,0.328763
7485_2,0.06442814
2438_10,0.8629222
4069_2,0.02263169
5593_2,0.044373132
11163_1,0.6779736
6754_10,0.8784364
9147_2,0.2566559
9614_10,0.8505086
4427_7,0.82246304
1382_1,0.019522114
11132_7,0.75903535
6371_3,0.7757196
11221_4,0.12632394
10071_2,0.53648597
4936_2,0.02359232
1797_3,0.77348435
6692_4,0.5051237
5816_1,0.057901908
6163_2,0.050215703
2042_8,0.8639896
856_3,0.033405274
1233_10,0.86090684
9537_10,0.9170355
9504_9,0.64472276
788_10,0.7100097
3399_8,0.7363597
7142_4,0.02545987
10371_4,0.4271198
760_7,0.43619177
3614_10,0.96908116
3314_1,0.46646655
3447_10,0.15566254
12240_10,0.8339044
10083_10,0.9108054
9936_10,0.19587687
7651_10,0.92906606
1470_1,0.007866221
2703_7,0.70615923
5637_10,0.95392233
6102_1,0.14541773
8991_8,0.936218
9606_10,0.8153151
10568_4,0.032564588
7126_10,0.66094553
4203_10,0.84329945
4486_2,0.12664893
3408_9,0.95063275
2867_8,0.8689204
7338_8,0.56342334
8065_4,0.2482925
2510_3,0.008957376
2110_7,0.5977764
4097_4,0.38850236
7484_8,0.44650462
5789_10,0.69188476
8070_2,0.019101763
867_2,0.0693907
1364_3,0.74166167
10654_2,0.024667924
12417_4,0.10232645
10470_10,0.93652123
6544_10,0.028202228
8904_8,0.5854784
10282_2,0.04800077
497_9,0.6748442
2659_10,0.7542213
9609_7,0.87335926
3010_3,0.3117753
9134_1,0.14045492
8990_1,0.03961082
6960_4,0.3203895
9566_9,0.42032498
7923_4,0.10321628
4542_10,0.7980287
7185_3,0.053411234
1918_10,0.9527773
2316_8,0.047349244
5846_10,0.39951292
1023_10,0.7765198
7141_7,0.5865426
3724_10,0.9526807
3617_2,0.0138125345
7095_1,0.009591946
12201_10,0.7426402
10309_2,0.040220167
5584_8,0.56098044
2063_10,0.73061377
10874_1,0.1718826
4084_2,0.033945873
2765_1,0.0117689045
11390_3,0.915978
4676_1,0.82333773
2130_7,0.059573036
12032_7,0.09204091
9671_3,0.057082765
816_7,0.5759959
11320_8,0.12984599
1458_8,0.9445287
1938_7,0.8175014
2861_8,0.7771075
5768_9,0.94246143
5049_9,0.9359386
8083_1,0.058321103
4825_1,0.021783823
1740_9,0.8707053
3034_10,0.84672517
9977_7,0.11302889
8459_10,0.7992279
1103_10,0.69733757
3783_10,0.74343
754_2,0.39042902
5580_10,0.8889339
3472_2,0.26844355
2640_3,0.11129364
5400_2,0.020802576
5881_10,0.98950267
10970_4,0.9641788
8842_1,0.099170856
5336_8,0.7491739
1398_1,0.27296004
12310_10,0.9044425
6012_8,0.76159555
1508_7,0.5590379
2981_8,0.9316748
576_8,0.90526056
9683_7,0.617447
10336_1,0.07999019
3345_3,0.08274811
7683_7,0.3343827
6366_9,0.2897758
6741_9,0.9776608
11396_2,0.829167
4964_10,0.3560258
12285_10,0.8193432
11018_9,0.177236
3902_9,0.5986591
4147_8,0.24792881
1748_10,0.78004754
10084_3,0.1033689
3265_7,0.5153033
6160_1,0.28226784
2984_10,0.9629901
1305_1,0.0061772033
9075_4,0.63138074
11710_7,0.5832793
2443_10,0.8532746
938_10,0.76966375
1392_7,0.13803402
10406_8,0.34490532
